mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.16530704498291016,0.005376855361269551,0.0011395931243896485,4.76008887958795e-05,0.01,4,5,200,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.9106564029178426,0.8887723536778628,0.7981697277652979,0.8425732188933397,0.8683788472785607,0.7462181816741903,0.8607193242309555,0.8103335506532946,0.8972331059136219,0.8400417854763405,0.8463096498481306,0.04786935686693344,152,0.9604621694890988,0.9579795167317807,0.9622202864675685,0.9554121580484916,0.9566582804426645,0.9594051773205604,0.9593191220641606,0.9602931914759752,0.9604771622268078,0.9579099991821483,0.9590137063449256,0.0019290519468838012
0.2496569871902466,0.011225215795539695,0.0013309001922607421,0.00010593663754615316,0.01,4,5,300,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.9418381922075902,0.9393531702901978,0.831035224832984,0.8960457338294658,0.9169094908936516,0.7933894681950042,0.9117571061809695,0.8800544449974699,0.9303832264286382,0.8868561855581928,0.8927622243414165,0.04564068382426345,130,0.9895334875842301,0.9887737880451741,0.9899178241234126,0.9870641377257865,0.9875019791641053,0.98891238030397,0.9885274429876902,0.989229260869398,0.989165250752554,0.9879970335979583,0.988662258515428,0.0008570831546668465
0.04050600528717041,0.00021473577353147528,0.0008599519729614258,6.19344702199141e-05,0.01,4,10,50,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.4916571610158449,0.46036789176535864,0.4471881094378747,0.45049732788529695,0.4910759310982018,0.4334038095572694,0.4831234630820127,0.25423031001473506,0.4248055879448478,0.4594801932279331,0.4395829785029376,0.06547981091689714,186,0.5704315813130343,0.5682494593661915,0.580009760005048,0.5713673510786603,0.5725151579261558,0.5708326377963857,0.5766140469833768,0.5684007400725527,0.5665189630946637,0.5739681106706471,0.5718907808306716,0.0038826685786085553
0.08184421062469482,0.0017630483072890884,0.0010309934616088868,0.00012682559951537404,0.01,4,10,100,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.7511683144801627,0.694736566076093,0.6867608519610956,0.6779757458087899,0.7153007858640856,0.6116866620247237,0.6901298731593468,0.5858351935235133,0.7308444224744124,0.649293599771477,0.67937320151437,0.0487221657720516,172,0.8091678667080818,0.8044006487729862,0.8195576251600054,0.8056914338550969,0.8073171780070869,0.8086457111249328,0.8114012189577839,0.807568801336619,0.8071376928597518,0.8059979990696747,0.808688617585202,0.004072768957938139
0.16845712661743165,0.008675366452939436,0.0012266874313354493,0.00018205713420079128,0.01,4,10,200,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.9228253349858166,0.8884237383310069,0.8129943763098982,0.8495992266179325,0.8709712801573377,0.7514540917487476,0.8589989494507313,0.8089115422474633,0.9036334250704788,0.830054082796076,0.8497866047715489,0.0483153717630167,151,0.9589807204701561,0.9561933247471784,0.9610667496002863,0.9537070582688939,0.9550571210213515,0.9578220882509633,0.9578879946774593,0.9583422606337728,0.9587715173839677,0.9558354431640513,0.957366427821808,0.0020530093778261577
0.25154786109924315,0.009572217280048296,0.0013475418090820312,0.0001279367069344952,0.01,4,10,300,"{'learning_rate': 0.01, 'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.9482752877122345,0.940351309029074,0.8529089484647208,0.9019433453531853,0.9193427404290835,0.8008004943670756,0.9013946545137743,0.8754971334852552,0.943305349829535,0.8802587681509114,0.896407803133485,0.04374142784500123,128,0.9887148178244884,0.9881731598656381,0.989123781037229,0.985857782491099,0.9865503620202819,0.9880753236358364,0.9876124809415445,0.9880818550211028,0.9880609068406351,0.9867235006394585,0.9876973970317314,0.0009682147706218705
0.04609999656677246,0.0024775219474073578,0.0009208440780639649,2.3504263180508545e-05,0.01,5,2,50,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.4855179295464427,0.45889865193391843,0.46838855636177024,0.4851882130319116,0.5117663320204497,0.44936672562265256,0.5244617257093644,0.28718326542753303,0.4585019239023559,0.4840701461352467,0.46133434696916453,0.06223725611131643,183,0.5969373188924622,0.5974192455771996,0.6049617527275535,0.601526038591818,0.6041265639320015,0.6009798944057629,0.599779735097015,0.6027597664925448,0.6013983306121434,0.5968397363363305,0.6006728382664831,0.002757845628727311
0.09049820899963379,0.0022923290627156626,0.0010954380035400391,0.00018005658380794654,0.01,5,2,100,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.7419079218401452,0.6879994966869629,0.7093857319461361,0.7063801763331093,0.7595038002425261,0.646121711260808,0.7387497498040891,0.5823548066669896,0.762043797061459,0.6885666755373593,0.7023013867379584,0.05267046736534083,170,0.8355366967834935,0.8354821873936247,0.8394913932304767,0.8357883862393859,0.8381879389102083,0.8364298266572251,0.8381664478085508,0.8375834849403812,0.8343402679858609,0.832937906986243,0.836394453693545,0.001883223883478641
0.18318555355072022,0.005047056646000344,0.0012668609619140626,6.472317510264599e-05,0.01,5,2,200,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.8929816809064655,0.860600177995829,0.8563415999636096,0.8466684782964498,0.8898624971560407,0.7402264275673849,0.87950865931328,0.8236282742774791,0.9182987523462363,0.83055455815885,0.8538671105981624,0.047021152375180106,149,0.9710425107785927,0.970173256749271,0.9718910917309875,0.9694396826291725,0.969622805607516,0.9707140651599435,0.9704608646283214,0.9709678926707574,0.9699712714501031,0.9690625937983115,0.9703346035202977,0.0008104546726627033
0.2760941982269287,0.01725083649432177,0.0014584064483642578,0.00017402364645103112,0.01,5,2,300,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 300}",0.9255694665117424,0.9134769469181838,0.8923147824188636,0.8839201259850388,0.9189724458246417,0.7737910210943806,0.9250435509627688,0.8837091666263287,0.9430638854144312,0.8755759033668649,0.8935437295123245,0.045131454468663366,129,0.9939591403921492,0.9939206732144349,0.9943135489326994,0.9935701378183631,0.993070601762747,0.9938111459135559,0.9938449104250123,0.9938993575301928,0.9936816711160767,0.9935701041788654,0.9937641291284096,0.0003089463257518696
